,number,value,datetime_start,datetime_complete,duration,params_class_weight,params_max_depth,params_max_features,params_n_estimators,state
2143,2143,0.17209572610058047,2022-12-02 02:39:57.827331,2022-12-02 02:40:10.058116,0 days 00:00:12.230785,balanced,9.0,0.8,860,COMPLETE
2144,2144,0.14478746588184072,2022-12-02 02:40:10.308892,2022-12-02 02:40:20.513671,0 days 00:00:10.204779,balanced,32.0,log2,860,COMPLETE
2145,2145,0.1811380798274002,2022-12-02 02:40:20.760277,2022-12-02 02:40:33.973731,0 days 00:00:13.213454,balanced,9.0,0.9,910,COMPLETE
2146,2146,0.24172059422059416,2022-12-02 02:40:34.222441,2022-12-02 02:40:44.208256,0 days 00:00:09.985815,balanced,9.0,sqrt,910,COMPLETE
2147,2147,0.17102099065084503,2022-12-02 02:40:44.455789,2022-12-02 02:40:57.184625,0 days 00:00:12.728836,balanced,9.0,,810,COMPLETE
2148,2148,0.17935488437308825,2022-12-02 02:40:57.420720,2022-12-02 02:41:09.189702,0 days 00:00:11.768982,balanced,9.0,0.7,860,COMPLETE
2149,2149,0.2749140211640212,2022-12-02 02:41:09.456707,2022-12-02 02:41:20.318957,0 days 00:00:10.862250,balanced,9.0,log2,860,COMPLETE
2150,2150,0.2724173280423281,2022-12-02 02:41:20.568047,2022-12-02 02:41:31.394178,0 days 00:00:10.826131,balanced,9.0,log2,860,COMPLETE
2151,2151,0.2953439153439153,2022-12-02 02:41:31.636098,2022-12-02 02:41:42.200981,0 days 00:00:10.564883,balanced,9.0,log2,810,COMPLETE
2152,2152,0.27814897928868515,2022-12-02 02:41:42.445516,2022-12-02 02:41:52.767628,0 days 00:00:10.322112,balanced,13.0,log2,810,COMPLETE
2153,2153,0.30388888888888876,2022-12-02 02:41:53.007496,2022-12-02 02:42:03.844870,0 days 00:00:10.837374,balanced,9.0,log2,860,COMPLETE
2154,2154,0.2907572751322751,2022-12-02 02:42:04.100452,2022-12-02 02:42:15.015081,0 days 00:00:10.914629,balanced,9.0,log2,860,COMPLETE
2155,2155,0.2908366402116402,2022-12-02 02:42:15.275916,2022-12-02 02:42:25.808480,0 days 00:00:10.532564,balanced,9.0,log2,860,COMPLETE
2156,2156,0.28630952380952374,2022-12-02 02:42:26.055358,2022-12-02 02:42:36.987802,0 days 00:00:10.932444,balanced,9.0,log2,860,COMPLETE
2157,2157,0.2798544973544973,2022-12-02 02:42:37.237041,2022-12-02 02:42:47.954687,0 days 00:00:10.717646,balanced,9.0,log2,860,COMPLETE
2158,2158,0.1674611726371435,2022-12-02 02:42:48.200681,2022-12-02 02:42:59.540767,0 days 00:00:11.340086,balanced,9.0,0.6,860,COMPLETE
2159,2159,0.28067971380471374,2022-12-02 02:42:59.790507,2022-12-02 02:43:11.079097,0 days 00:00:11.288590,balanced,9.0,log2,910,COMPLETE
2160,2160,0.2969246031746031,2022-12-02 02:43:11.324573,2022-12-02 02:43:22.332926,0 days 00:00:11.008353,balanced,9.0,log2,910,COMPLETE
2161,2161,0.16149320962029962,2022-12-02 02:43:22.581526,2022-12-02 02:43:33.000567,0 days 00:00:10.419041,balanced,29.0,log2,860,COMPLETE
2162,2162,0.296167328042328,2022-12-02 02:43:33.252386,2022-12-02 02:43:43.326632,0 days 00:00:10.074246,balanced,3.0,sqrt,810,COMPLETE
2163,2163,0.28561928811928805,2022-12-02 02:43:43.575343,2022-12-02 02:43:54.607027,0 days 00:00:11.031684,balanced,9.0,log2,860,COMPLETE
2164,2164,0.27622023809523805,2022-12-02 02:43:54.848356,2022-12-02 02:44:05.644315,0 days 00:00:10.795959,balanced,9.0,log2,860,COMPLETE
2165,2165,0.2810085978835978,2022-12-02 02:44:05.895596,2022-12-02 02:44:16.680292,0 days 00:00:10.784696,balanced,9.0,log2,860,COMPLETE
2166,2166,0.1818007718189757,2022-12-02 02:44:16.929575,2022-12-02 02:44:30.558943,0 days 00:00:13.629368,balanced,9.0,1.0,910,COMPLETE
2167,2167,0.26862854737854736,2022-12-02 02:44:30.814593,2022-12-02 02:44:41.997828,0 days 00:00:11.183235,balanced,9.0,log2,910,COMPLETE
2168,2168,0.28188492063492054,2022-12-02 02:44:42.258772,2022-12-02 02:44:53.401909,0 days 00:00:11.143137,balanced,9.0,log2,910,COMPLETE
2169,2169,0.2753538359788359,2022-12-02 02:44:53.652725,2022-12-02 02:45:04.460128,0 days 00:00:10.807403,balanced,9.0,log2,860,COMPLETE
2170,2170,0.26106615484904955,2022-12-02 02:45:04.709735,2022-12-02 02:45:15.189076,0 days 00:00:10.479341,balanced,19.0,log2,860,COMPLETE
2171,2171,0.29486592111592114,2022-12-02 02:45:15.439850,2022-12-02 02:45:26.000706,0 days 00:00:10.560856,balanced,12.0,log2,860,COMPLETE
2172,2172,0.28252976190476187,2022-12-02 02:45:26.243112,2022-12-02 02:45:37.127676,0 days 00:00:10.884564,balanced,9.0,log2,860,COMPLETE
2173,2173,0.17406782807268242,2022-12-02 02:45:37.376852,2022-12-02 02:45:50.047031,0 days 00:00:12.670179,balanced,9.0,0.9,860,COMPLETE
2174,2174,0.18120685005393738,2022-12-02 02:45:50.291167,2022-12-02 02:46:02.896068,0 days 00:00:12.604901,balanced,9.0,0.8,910,COMPLETE
2175,2175,0.28315806878306876,2022-12-02 02:46:03.153883,2022-12-02 02:46:14.077154,0 days 00:00:10.923271,balanced,9.0,log2,860,COMPLETE
2176,2176,0.28782076719576716,2022-12-02 02:46:14.326271,2022-12-02 02:46:25.282882,0 days 00:00:10.956611,balanced,9.0,log2,910,COMPLETE
2177,2177,0.2830125661375661,2022-12-02 02:46:25.527802,2022-12-02 02:46:34.790451,0 days 00:00:09.262649,balanced,9.0,log2,560,COMPLETE
2178,2178,0.1876347064029103,2022-12-02 02:46:35.025852,2022-12-02 02:46:46.379604,0 days 00:00:11.353752,balanced,9.0,0.7,810,COMPLETE
2179,2179,0.18506665125597163,2022-12-02 02:46:46.619048,2022-12-02 02:46:59.707118,0 days 00:00:13.088070,balanced,9.0,,860,COMPLETE
2180,2180,0.23875129500129502,2022-12-02 02:46:59.954430,2022-12-02 02:47:09.673123,0 days 00:00:09.718693,balanced,9.0,sqrt,860,COMPLETE
2181,2181,0.22502629843650848,2022-12-02 02:47:09.912087,2022-12-02 02:47:20.345622,0 days 00:00:10.433535,balanced,22.0,log2,860,COMPLETE
2182,2182,0.26044719169719166,2022-12-02 02:47:20.589689,2022-12-02 02:47:31.053582,0 days 00:00:10.463893,balanced,20.0,log2,860,COMPLETE
2183,2183,0.28554921929921917,2022-12-02 02:47:31.303791,2022-12-02 02:47:42.313161,0 days 00:00:11.009370,balanced,12.0,log2,910,COMPLETE
2184,2184,0.27872685185185186,2022-12-02 02:47:42.554690,2022-12-02 02:47:53.239178,0 days 00:00:10.684488,balanced,9.0,log2,860,COMPLETE
2185,2185,0.14131772041057225,2022-12-02 02:47:53.498067,2022-12-02 02:48:03.916542,0 days 00:00:10.418475,balanced,,log2,860,COMPLETE
2186,2186,0.29724537037037035,2022-12-02 02:48:04.162404,2022-12-02 02:48:15.676428,0 days 00:00:11.514024,balanced,1.0,log2,910,COMPLETE
2187,2187,0.16577278798152584,2022-12-02 02:48:15.932215,2022-12-02 02:48:27.328933,0 days 00:00:11.396718,balanced,23.0,0.6,860,COMPLETE
2188,2188,0.2719080687830688,2022-12-02 02:48:27.577213,2022-12-02 02:48:38.306118,0 days 00:00:10.728905,balanced,8.0,log2,860,COMPLETE
2189,2189,0.28304232804232804,2022-12-02 02:48:38.546249,2022-12-02 02:48:49.471937,0 days 00:00:10.925688,balanced,7.0,log2,860,COMPLETE
2190,2190,0.18048598855026646,2022-12-02 02:48:49.723491,2022-12-02 02:49:00.248229,0 days 00:00:10.524738,balanced,25.0,log2,860,COMPLETE
2191,2191,0.1837849948807787,2022-12-02 02:49:00.503334,2022-12-02 02:49:11.114324,0 days 00:00:10.610990,balanced,26.0,log2,860,COMPLETE
2192,2192,0.2866666666666666,2022-12-02 02:49:11.365343,2022-12-02 02:49:22.575933,0 days 00:00:11.210590,balanced,9.0,log2,910,COMPLETE
2193,2193,0.17579281604767039,2022-12-02 02:49:22.812667,2022-12-02 02:49:36.174635,0 days 00:00:13.361968,balanced,27.0,1.0,860,COMPLETE
2194,2194,0.14335500977262644,2022-12-02 02:49:36.426199,2022-12-02 02:49:47.002922,0 days 00:00:10.576723,balanced,36.0,log2,860,COMPLETE
2195,2195,0.13417045157144306,2022-12-02 02:49:47.249265,2022-12-02 02:49:56.888851,0 days 00:00:09.639586,balanced,33.0,sqrt,810,COMPLETE
2196,2196,0.2658333333333333,2022-12-02 02:49:57.142307,2022-12-02 02:50:08.531675,0 days 00:00:11.389368,balanced,3.0,log2,910,COMPLETE
2197,2197,0.26570526695526697,2022-12-02 02:50:08.770206,2022-12-02 02:50:19.550056,0 days 00:00:10.779850,balanced,5.0,log2,810,COMPLETE
2198,2198,0.14773987255364382,2022-12-02 02:50:19.801321,2022-12-02 02:50:30.085877,0 days 00:00:10.284556,balanced,34.0,log2,810,COMPLETE
2199,2199,0.1453063431534356,2022-12-02 02:50:30.331930,2022-12-02 02:50:40.697741,0 days 00:00:10.365811,balanced,37.0,log2,810,COMPLETE
2200,2200,0.2885515873015872,2022-12-02 02:50:40.947673,2022-12-02 02:50:51.428294,0 days 00:00:10.480621,balanced,12.0,log2,810,COMPLETE
2201,2201,0.29315566378066377,2022-12-02 02:50:51.672357,2022-12-02 02:51:02.325582,0 days 00:00:10.653225,balanced,14.0,log2,860,COMPLETE
2202,2202,0.2987872775372776,2022-12-02 02:51:02.578282,2022-12-02 02:51:13.614992,0 days 00:00:11.036710,balanced,11.0,log2,910,COMPLETE
2203,2203,0.2347617763394462,2022-12-02 02:51:13.857014,2022-12-02 02:51:26.081976,0 days 00:00:12.224962,balanced,4.0,0.9,810,COMPLETE
2204,2204,0.1539728554658873,2022-12-02 02:51:26.327600,2022-12-02 02:51:36.616550,0 days 00:00:10.288950,balanced,31.0,log2,810,COMPLETE
2205,2205,0.1833252427184466,2022-12-02 02:51:36.865467,2022-12-02 02:51:48.733379,0 days 00:00:11.867912,balanced,35.0,0.8,810,COMPLETE
2206,2206,0.17605405943391378,2022-12-02 02:51:48.973201,2022-12-02 02:52:02.158402,0 days 00:00:13.185201,balanced,18.0,,860,COMPLETE
2207,2207,0.266984126984127,2022-12-02 02:52:02.404984,2022-12-02 02:52:13.069543,0 days 00:00:10.664559,balanced,6.0,log2,810,COMPLETE
2208,2208,0.17564269019366105,2022-12-02 02:52:13.316719,2022-12-02 02:52:24.443949,0 days 00:00:11.127230,balanced,30.0,0.7,760,COMPLETE
2209,2209,0.27657076719576723,2022-12-02 02:52:24.688796,2022-12-02 02:52:34.878013,0 days 00:00:10.189217,balanced,9.0,log2,760,COMPLETE
2210,2210,0.1497320608816085,2022-12-02 02:52:35.129624,2022-12-02 02:52:45.337851,0 days 00:00:10.208227,balanced,38.0,log2,810,COMPLETE
2211,2211,0.23846445901592958,2022-12-02 02:52:45.583190,2022-12-02 02:52:55.570560,0 days 00:00:09.987370,balanced,21.0,log2,760,COMPLETE
2212,2212,0.13614145127235816,2022-12-02 02:52:55.822398,2022-12-02 02:53:05.566710,0 days 00:00:09.744312,balanced,24.0,sqrt,810,COMPLETE
2213,2213,0.28506518822308297,2022-12-02 02:53:05.816571,2022-12-02 02:53:15.833685,0 days 00:00:10.017114,balanced,12.0,log2,710,COMPLETE
2214,2214,0.25036796536796546,2022-12-02 02:53:16.078158,2022-12-02 02:53:26.306142,0 days 00:00:10.227984,balanced,17.0,log2,760,COMPLETE
2215,2215,0.13164210897876874,2022-12-02 02:53:26.554573,2022-12-02 02:53:36.839350,0 days 00:00:10.284777,balanced,39.0,log2,860,COMPLETE
2216,2216,0.2744597763347763,2022-12-02 02:53:37.091718,2022-12-02 02:53:47.278687,0 days 00:00:10.186969,balanced,15.0,log2,760,COMPLETE
2217,2217,0.27672288359788355,2022-12-02 02:53:47.529225,2022-12-02 02:53:57.696965,0 days 00:00:10.167740,balanced,8.0,log2,710,COMPLETE
2218,2218,0.2605125661375661,2022-12-02 02:53:57.945723,2022-12-02 02:54:08.855165,0 days 00:00:10.909442,balanced,2.0,log2,810,COMPLETE
2219,2219,0.16359817838579976,2022-12-02 02:54:09.099414,2022-12-02 02:54:19.896423,0 days 00:00:10.797009,balanced,19.0,0.6,760,COMPLETE
2220,2220,0.155287916835393,2022-12-02 02:54:20.139105,2022-12-02 02:54:30.290828,0 days 00:00:10.151723,balanced,32.0,log2,810,COMPLETE
2221,2221,0.26583333333333337,2022-12-02 02:54:30.543196,2022-12-02 02:54:40.875608,0 days 00:00:10.332412,balanced,3.0,log2,710,COMPLETE
2222,2222,0.14376445876079663,2022-12-02 02:54:41.120056,2022-12-02 02:54:51.266504,0 days 00:00:10.146448,balanced,29.0,log2,760,COMPLETE
2223,2223,0.17853091128576565,2022-12-02 02:54:51.526946,2022-12-02 02:55:03.903554,0 days 00:00:12.376608,balanced,28.0,1.0,760,COMPLETE
2224,2224,0.2969405363155363,2022-12-02 02:55:04.145864,2022-12-02 02:55:14.516218,0 days 00:00:10.370354,balanced,13.0,log2,760,COMPLETE
2225,2225,0.2845998677248677,2022-12-02 02:55:14.773004,2022-12-02 02:55:25.401492,0 days 00:00:10.628488,balanced,9.0,log2,810,COMPLETE
2226,2226,0.30314153439153435,2022-12-02 02:55:25.643563,2022-12-02 02:55:36.355845,0 days 00:00:10.712282,balanced,12.0,log2,860,COMPLETE
2227,2227,0.14743158094804693,2022-12-02 02:55:36.614084,2022-12-02 02:55:45.738345,0 days 00:00:09.124261,balanced,20.0,sqrt,710,COMPLETE
2228,2228,0.2328464222510318,2022-12-02 02:55:45.989038,2022-12-02 02:55:56.504702,0 days 00:00:10.515664,balanced,22.0,log2,910,COMPLETE
2229,2229,0.2825396825396825,2022-12-02 02:55:56.747563,2022-12-02 02:56:05.958681,0 days 00:00:09.211118,balanced,7.0,log2,560,COMPLETE
2230,2230,0.15348034577765352,2022-12-02 02:56:06.197459,2022-12-02 02:56:16.171838,0 days 00:00:09.974379,balanced,,log2,760,COMPLETE
2231,2231,0.2916236772486772,2022-12-02 02:56:16.421472,2022-12-02 02:56:27.103638,0 days 00:00:10.682166,balanced,9.0,log2,810,COMPLETE
2232,2232,0.2072033079116112,2022-12-02 02:56:27.346422,2022-12-02 02:56:37.235954,0 days 00:00:09.889532,balanced,23.0,log2,710,COMPLETE
2233,2233,0.26704695767195763,2022-12-02 02:56:37.493629,2022-12-02 02:56:48.100405,0 days 00:00:10.606776,balanced,1.0,log2,760,COMPLETE
2234,2234,0.17421675142548926,2022-12-02 02:56:48.350997,2022-12-02 02:57:00.334922,0 days 00:00:11.983925,balanced,27.0,0.9,760,COMPLETE
2235,2235,0.1703159513535727,2022-12-02 02:57:00.595031,2022-12-02 02:57:12.445041,0 days 00:00:11.850010,balanced,12.0,0.8,810,COMPLETE
2236,2236,0.132985786933231,2022-12-02 02:57:12.695685,2022-12-02 02:57:22.450782,0 days 00:00:09.755097,balanced,33.0,log2,710,COMPLETE
2237,2237,0.18139391195823235,2022-12-02 02:57:22.697009,2022-12-02 02:57:34.468470,0 days 00:00:11.771461,balanced,8.0,0.7,860,COMPLETE
2238,2238,0.16138812738707173,2022-12-02 02:57:34.721341,2022-12-02 02:57:44.790128,0 days 00:00:10.068787,balanced,31.0,log2,760,COMPLETE
2239,2239,0.18188344377664764,2022-12-02 02:57:45.037125,2022-12-02 02:57:57.416637,0 days 00:00:12.379512,balanced,37.0,,760,COMPLETE
2240,2240,0.2679166666666667,2022-12-02 02:57:57.674433,2022-12-02 02:58:07.903532,0 days 00:00:10.229099,balanced,3.0,log2,710,COMPLETE
2241,2241,0.1470776038815139,2022-12-02 02:58:08.152555,2022-12-02 02:58:18.269440,0 days 00:00:10.116885,balanced,36.0,log2,810,COMPLETE
2242,2242,0.17691581829199357,2022-12-02 02:58:18.520849,2022-12-02 02:58:28.654605,0 days 00:00:10.133756,balanced,26.0,log2,760,COMPLETE
2243,2243,0.14149543868057174,2022-12-02 02:58:28.907742,2022-12-02 02:58:39.187252,0 days 00:00:10.279510,balanced,34.0,log2,810,COMPLETE
2244,2244,0.13938160162467556,2022-12-02 02:58:39.429540,2022-12-02 02:58:48.675360,0 days 00:00:09.245820,balanced,25.0,sqrt,710,COMPLETE
2245,2245,0.2950009018759019,2022-12-02 02:58:48.929702,2022-12-02 02:58:59.182720,0 days 00:00:10.253018,balanced,9.0,log2,760,COMPLETE
2246,2246,0.28481240981240974,2022-12-02 02:58:59.434020,2022-12-02 02:59:09.701759,0 days 00:00:10.267739,balanced,12.0,log2,760,COMPLETE
2247,2247,0.2659027777777778,2022-12-02 02:59:09.952714,2022-12-02 02:59:20.499225,0 days 00:00:10.546511,balanced,4.0,log2,760,COMPLETE
2248,2248,0.17005718593704028,2022-12-02 02:59:20.743527,2022-12-02 02:59:31.818592,0 days 00:00:11.075065,balanced,18.0,0.6,810,COMPLETE
2249,2249,0.28377735690235684,2022-12-02 02:59:32.063477,2022-12-02 02:59:42.198359,0 days 00:00:10.134882,balanced,11.0,log2,710,COMPLETE
2250,2250,0.14274845484277857,2022-12-02 02:59:42.455425,2022-12-02 02:59:52.853582,0 days 00:00:10.398157,balanced,35.0,log2,860,COMPLETE
2251,2251,0.17272828528738288,2022-12-02 02:59:53.109403,2022-12-02 03:00:03.369902,0 days 00:00:10.260499,balanced,30.0,log2,760,COMPLETE
2252,2252,0.26067488067488065,2022-12-02 03:00:03.621620,2022-12-02 03:00:13.581845,0 days 00:00:09.960225,balanced,17.0,log2,710,COMPLETE
2253,2253,0.19345829447726454,2022-12-02 03:00:13.830072,2022-12-02 03:00:23.879082,0 days 00:00:10.049010,balanced,24.0,log2,760,COMPLETE
2254,2254,0.27469937469937467,2022-12-02 03:00:24.122295,2022-12-02 03:00:34.511148,0 days 00:00:10.388853,balanced,14.0,log2,810,COMPLETE
2255,2255,0.21399458057225046,2022-12-02 03:00:34.748640,2022-12-02 03:00:46.948228,0 days 00:00:12.199588,balanced,5.0,1.0,760,COMPLETE
2256,2256,0.2766272847522847,2022-12-02 03:00:47.192126,2022-12-02 03:00:58.136113,0 days 00:00:10.943987,balanced,15.0,log2,910,COMPLETE
2257,2257,0.26898809523809525,2022-12-02 03:00:58.401061,2022-12-02 03:01:09.331744,0 days 00:00:10.930683,balanced,6.0,log2,860,COMPLETE
2258,2258,0.23567168942168942,2022-12-02 03:01:09.575332,2022-12-02 03:01:19.008482,0 days 00:00:09.433150,balanced,9.0,sqrt,710,COMPLETE
2259,2259,0.24064298990769578,2022-12-02 03:01:19.259587,2022-12-02 03:01:29.499940,0 days 00:00:10.240353,balanced,21.0,log2,810,COMPLETE
2260,2260,0.14792918571272512,2022-12-02 03:01:29.745240,2022-12-02 03:01:39.706243,0 days 00:00:09.961003,balanced,38.0,log2,760,COMPLETE
2261,2261,0.14591285651687635,2022-12-02 03:01:39.959123,2022-12-02 03:01:49.838012,0 days 00:00:09.878889,balanced,39.0,log2,710,COMPLETE
2262,2262,0.2899470899470899,2022-12-02 03:01:50.095928,2022-12-02 03:02:00.253642,0 days 00:00:10.157714,balanced,12.0,log2,760,COMPLETE
2263,2263,0.28757275132275123,2022-12-02 03:02:00.505138,2022-12-02 03:02:10.988596,0 days 00:00:10.483458,balanced,10.0,log2,810,COMPLETE
2264,2264,0.17971808059793495,2022-12-02 03:02:11.232762,2022-12-02 03:02:23.207383,0 days 00:00:11.974621,balanced,19.0,0.9,760,COMPLETE
2265,2265,0.19307790106333794,2022-12-02 03:02:23.457736,2022-12-02 03:02:34.678437,0 days 00:00:11.220701,balanced,8.0,0.8,710,COMPLETE
2266,2266,0.1358945079468674,2022-12-02 03:02:34.930636,2022-12-02 03:02:45.073375,0 days 00:00:10.142739,balanced,32.0,log2,760,COMPLETE
2267,2267,0.1827729940411979,2022-12-02 03:02:45.329262,2022-12-02 03:02:58.140840,0 days 00:00:12.811578,balanced,10.0,,810,COMPLETE
2268,2268,0.2803406084656084,2022-12-02 03:02:58.385068,2022-12-02 03:03:08.916133,0 days 00:00:10.531065,balanced,10.0,log2,760,COMPLETE
2269,2269,0.16148653051827816,2022-12-02 03:03:09.155803,2022-12-02 03:03:19.006931,0 days 00:00:09.851128,balanced,28.0,log2,710,COMPLETE
2270,2270,0.27999909812409807,2022-12-02 03:03:19.260976,2022-12-02 03:03:29.762739,0 days 00:00:10.501763,balanced,13.0,log2,810,COMPLETE
2271,2271,0.2575,2022-12-02 03:03:30.017955,2022-12-02 03:03:41.208455,0 days 00:00:11.190500,balanced,2.0,log2,860,COMPLETE
2272,2272,0.2787632275132275,2022-12-02 03:03:41.463026,2022-12-02 03:03:51.706479,0 days 00:00:10.243453,balanced,10.0,log2,760,COMPLETE
2273,2273,0.18367378127086864,2022-12-02 03:03:51.959081,2022-12-02 03:04:02.864782,0 days 00:00:10.905701,balanced,9.0,0.7,710,COMPLETE
2274,2274,0.25452465526962426,2022-12-02 03:04:03.121208,2022-12-02 03:04:13.147223,0 days 00:00:10.026015,balanced,20.0,log2,760,COMPLETE
2275,2275,0.13909189245214412,2022-12-02 03:04:13.407018,2022-12-02 03:04:23.127152,0 days 00:00:09.720134,balanced,29.0,sqrt,810,COMPLETE
2276,2276,0.26654761904761903,2022-12-02 03:04:23.390034,2022-12-02 03:04:34.040272,0 days 00:00:10.650238,balanced,3.0,log2,760,COMPLETE
2277,2277,0.2870800264550264,2022-12-02 03:04:34.286274,2022-12-02 03:04:44.304629,0 days 00:00:10.018355,balanced,10.0,log2,710,COMPLETE
2278,2278,0.1638713329550708,2022-12-02 03:04:44.562831,2022-12-02 03:04:55.382707,0 days 00:00:10.819876,balanced,12.0,0.6,760,COMPLETE
2279,2279,0.29269931457431453,2022-12-02 03:04:55.633092,2022-12-02 03:05:06.193165,0 days 00:00:10.560073,balanced,10.0,log2,810,COMPLETE
2280,2280,0.29053902116402114,2022-12-02 03:05:06.446660,2022-12-02 03:05:17.310096,0 days 00:00:10.863436,balanced,10.0,log2,860,COMPLETE
2281,2281,0.29246121933621927,2022-12-02 03:05:17.557121,2022-12-02 03:05:27.920967,0 days 00:00:10.363846,balanced,10.0,log2,760,COMPLETE
2282,2282,0.27499669312169306,2022-12-02 03:05:28.169179,2022-12-02 03:05:38.399164,0 days 00:00:10.229985,balanced,7.0,log2,710,COMPLETE
2283,2283,0.14174735118716314,2022-12-02 03:05:38.644940,2022-12-02 03:05:48.902607,0 days 00:00:10.257667,balanced,,log2,810,COMPLETE
2284,2284,0.1723437419735963,2022-12-02 03:05:49.167763,2022-12-02 03:06:01.614560,0 days 00:00:12.446797,balanced,22.0,1.0,760,COMPLETE
2285,2285,0.2950628306878307,2022-12-02 03:06:01.867631,2022-12-02 03:06:12.181821,0 days 00:00:10.314190,balanced,10.0,log2,760,COMPLETE
2286,2286,0.2665112433862434,2022-12-02 03:06:12.434073,2022-12-02 03:06:22.565113,0 days 00:00:10.131040,balanced,1.0,log2,710,COMPLETE
2287,2287,0.22065556905958542,2022-12-02 03:06:22.816394,2022-12-02 03:06:32.975634,0 days 00:00:10.159240,balanced,23.0,log2,810,COMPLETE
2288,2288,0.28124428811928814,2022-12-02 03:06:33.222950,2022-12-02 03:06:43.519826,0 days 00:00:10.296876,balanced,9.0,log2,760,COMPLETE
2289,2289,0.16559848390557036,2022-12-02 03:06:43.773965,2022-12-02 03:06:53.787786,0 days 00:00:10.013821,balanced,27.0,log2,710,COMPLETE
2290,2290,0.2163996188996189,2022-12-02 03:06:54.041879,2022-12-02 03:07:03.580958,0 days 00:00:09.539079,balanced,12.0,sqrt,760,COMPLETE
2291,2291,0.28281746031746036,2022-12-02 03:07:03.833088,2022-12-02 03:07:14.233673,0 days 00:00:10.400585,balanced,8.0,log2,760,COMPLETE
2292,2292,0.14832383527833712,2022-12-02 03:07:14.486518,2022-12-02 03:07:24.647163,0 days 00:00:10.160645,balanced,33.0,log2,810,COMPLETE
2293,2293,0.2809965728715728,2022-12-02 03:07:24.898359,2022-12-02 03:07:34.974721,0 days 00:00:10.076362,balanced,10.0,log2,710,COMPLETE
2294,2294,0.17896809344018078,2022-12-02 03:07:35.225559,2022-12-02 03:07:47.119974,0 days 00:00:11.894415,balanced,10.0,0.9,760,COMPLETE
2295,2295,0.28746362433862427,2022-12-02 03:07:47.375119,2022-12-02 03:07:58.360146,0 days 00:00:10.985027,balanced,10.0,log2,860,COMPLETE
2296,2296,0.29057629870129864,2022-12-02 03:07:58.613594,2022-12-02 03:08:08.940919,0 days 00:00:10.327325,balanced,10.0,log2,810,COMPLETE
2297,2297,0.18202143078963465,2022-12-02 03:08:09.209583,2022-12-02 03:08:20.668988,0 days 00:00:11.459405,balanced,34.0,0.8,760,COMPLETE
2298,2298,0.17314532285406073,2022-12-02 03:08:20.913601,2022-12-02 03:08:32.970122,0 days 00:00:12.056521,balanced,26.0,,710,COMPLETE
2299,2299,0.2796214572913602,2022-12-02 03:08:33.220865,2022-12-02 03:08:44.328675,0 days 00:00:11.107810,balanced,3.0,0.7,810,COMPLETE
2300,2300,0.18866826728989494,2022-12-02 03:08:44.588383,2022-12-02 03:08:54.607451,0 days 00:00:10.019068,balanced,25.0,log2,760,COMPLETE
2301,2301,0.14928877934344847,2022-12-02 03:08:54.852487,2022-12-02 03:09:04.649552,0 days 00:00:09.797065,balanced,36.0,log2,710,COMPLETE
2302,2302,0.27886904761904757,2022-12-02 03:09:04.894343,2022-12-02 03:09:15.256274,0 days 00:00:10.361931,balanced,9.0,log2,760,COMPLETE
2303,2303,0.14057056792155856,2022-12-02 03:09:15.506654,2022-12-02 03:09:25.548510,0 days 00:00:10.041856,balanced,37.0,log2,810,COMPLETE
2304,2304,0.1574173644208481,2022-12-02 03:09:25.790378,2022-12-02 03:09:36.191721,0 days 00:00:10.401343,balanced,31.0,log2,860,COMPLETE
2305,2305,0.28930886243386245,2022-12-02 03:09:36.432829,2022-12-02 03:09:46.479152,0 days 00:00:10.046323,balanced,11.0,log2,710,COMPLETE
2306,2306,0.2726058201058201,2022-12-02 03:09:46.741372,2022-12-02 03:09:57.115451,0 days 00:00:10.374079,balanced,10.0,log2,760,COMPLETE
2307,2307,0.2186103017353017,2022-12-02 03:09:57.357848,2022-12-02 03:10:06.740098,0 days 00:00:09.382250,balanced,12.0,sqrt,760,COMPLETE
2308,2308,0.18039516174224907,2022-12-02 03:10:06.986401,2022-12-02 03:10:16.575371,0 days 00:00:09.588970,balanced,30.0,0.6,560,COMPLETE
2309,2309,0.26724053724053726,2022-12-02 03:10:16.821012,2022-12-02 03:10:27.000329,0 days 00:00:10.179317,balanced,18.0,log2,810,COMPLETE
2310,2310,0.28465277777777775,2022-12-02 03:10:27.251578,2022-12-02 03:10:38.416736,0 days 00:00:11.165158,balanced,10.0,log2,910,COMPLETE
2311,2311,0.2653373015873017,2022-12-02 03:10:38.669057,2022-12-02 03:10:49.004097,0 days 00:00:10.335040,balanced,4.0,log2,760,COMPLETE
2312,2312,0.288720238095238,2022-12-02 03:10:49.251950,2022-12-02 03:10:59.405708,0 days 00:00:10.153758,balanced,10.0,log2,710,COMPLETE
2313,2313,0.14377086790579746,2022-12-02 03:10:59.648263,2022-12-02 03:11:09.759644,0 days 00:00:10.111381,balanced,35.0,log2,760,COMPLETE
2314,2314,0.28347222222222224,2022-12-02 03:11:10.012965,2022-12-02 03:11:20.135287,0 days 00:00:10.122322,balanced,6.0,log2,710,COMPLETE
2315,2315,0.28200396825396823,2022-12-02 03:11:20.392104,2022-12-02 03:11:30.706609,0 days 00:00:10.314505,balanced,10.0,log2,760,COMPLETE
2316,2316,0.27358134920634924,2022-12-02 03:11:30.958114,2022-12-02 03:11:41.745065,0 days 00:00:10.786951,balanced,5.0,log2,810,COMPLETE
