,number,value,datetime_start,datetime_complete,duration,params_class_weight,params_max_depth,params_max_features,params_n_estimators,state
160,160,0.7356725267742152,2022-12-01 01:07:00.804598,2022-12-01 01:07:23.258475,0 days 00:00:22.453877,,28.0,1.0,610,COMPLETE
161,161,0.7321442410819353,2022-12-01 01:07:23.526348,2022-12-01 01:07:32.305118,0 days 00:00:08.778770,,11.0,,110,COMPLETE
162,162,0.7189204109416764,2022-12-01 01:07:32.509337,2022-12-01 01:07:39.421741,0 days 00:00:06.912404,"{0: 1, 1: 100}",37.0,sqrt,160,COMPLETE
163,163,0.7562209298404945,2022-12-01 01:07:39.629304,2022-12-01 01:07:57.685982,0 days 00:00:18.056678,"{0: 1, 1: 10}",31.0,0.9,860,COMPLETE
164,164,0.763957443030596,2022-12-01 01:07:57.894607,2022-12-01 01:08:14.502451,0 days 00:00:16.607844,"{0: 1, 1: 10}",36.0,,710,COMPLETE
165,165,0.638397203866837,2022-12-01 01:08:14.710169,2022-12-01 01:08:22.176657,0 days 00:00:07.466488,balanced,28.0,1.0,160,COMPLETE
166,166,0.7427436629613202,2022-12-01 01:08:22.383861,2022-12-01 01:08:38.114565,0 days 00:00:15.730704,"{0: 1, 1: 10}",23.0,0.6,910,COMPLETE
167,167,0.735643779440609,2022-12-01 01:08:38.330059,2022-12-01 01:09:02.744372,0 days 00:00:24.414313,,16.0,0.8,810,COMPLETE
168,168,0.6135542583036246,2022-12-01 01:09:02.956070,2022-12-01 01:09:16.092536,0 days 00:00:13.136466,"{0: 1, 1: 100}",1.0,1.0,960,COMPLETE
169,169,0.6000392095243035,2022-12-01 01:09:16.303272,2022-12-01 01:09:23.074237,0 days 00:00:06.770965,"{0: 1, 1: 100}",6.0,,10,COMPLETE
170,170,0.6774148209335131,2022-12-01 01:09:23.287793,2022-12-01 01:09:31.455002,0 days 00:00:08.167209,balanced,6.0,sqrt,510,COMPLETE
171,171,0.6465721759955942,2022-12-01 01:09:31.662129,2022-12-01 01:09:38.972910,0 days 00:00:07.310781,"{0: 1, 1: 100}",13.0,0.8,160,COMPLETE
172,172,0.7240546464544961,2022-12-01 01:09:39.176359,2022-12-01 01:09:48.006427,0 days 00:00:08.830068,"{0: 1, 1: 100}",38.0,sqrt,710,COMPLETE
173,173,0.6685062903213479,2022-12-01 01:09:48.216770,2022-12-01 01:09:55.681461,0 days 00:00:07.464691,balanced,38.0,0.6,210,COMPLETE
174,174,0.735592520512508,2022-12-01 01:09:55.897701,2022-12-01 01:10:14.166075,0 days 00:00:18.268374,,39.0,0.7,610,COMPLETE
175,175,0.6538967648690213,2022-12-01 01:10:14.377338,2022-12-01 01:10:26.338044,0 days 00:00:11.960706,balanced,30.0,0.7,660,COMPLETE
176,176,0.6261790406223171,2022-12-01 01:10:26.549345,2022-12-01 01:10:34.097969,0 days 00:00:07.548624,,3.0,log2,210,COMPLETE
177,177,0.606161655383644,2022-12-01 01:10:34.301817,2022-12-01 01:10:49.700360,0 days 00:00:15.398543,"{0: 1, 1: 100}",6.0,1.0,910,COMPLETE
178,178,0.73539229144451,2022-12-01 01:10:49.913564,2022-12-01 01:11:10.366206,0 days 00:00:20.452642,,20.0,0.7,710,COMPLETE
179,179,0.7355892460271113,2022-12-01 01:11:10.577771,2022-12-01 01:11:31.058551,0 days 00:00:20.480780,,26.0,0.6,810,COMPLETE
180,180,0.6366211148827441,2022-12-01 01:11:31.266339,2022-12-01 01:11:39.168263,0 days 00:00:07.901924,,7.0,log2,360,COMPLETE
181,181,0.6413335005221699,2022-12-01 01:11:39.377011,2022-12-01 01:11:53.912481,0 days 00:00:14.535470,balanced,38.0,0.8,860,COMPLETE
182,182,0.7669910739482154,2022-12-01 01:11:54.114428,2022-12-01 01:12:07.150123,0 days 00:00:13.035695,"{0: 1, 1: 10}",26.0,0.9,510,COMPLETE
183,183,0.7667606727329647,2022-12-01 01:12:07.356082,2022-12-01 01:12:25.261358,0 days 00:00:17.905276,"{0: 1, 1: 10}",13.0,0.9,860,COMPLETE
184,184,0.6342451049831593,2022-12-01 01:12:25.469086,2022-12-01 01:12:32.435201,0 days 00:00:06.966115,,37.0,sqrt,210,COMPLETE
185,185,0.6578938142508447,2022-12-01 01:12:32.642495,2022-12-01 01:12:41.873476,0 days 00:00:09.230981,"{0: 1, 1: 100}",18.0,0.6,410,COMPLETE
186,186,0.6034657523367926,2022-12-01 01:12:42.082591,2022-12-01 01:12:51.735893,0 days 00:00:09.653302,,2.0,log2,660,COMPLETE
187,187,0.6901148729413512,2022-12-01 01:12:51.939617,2022-12-01 01:12:59.738990,0 days 00:00:07.799373,"{0: 1, 1: 10}",10.0,sqrt,510,COMPLETE
188,188,0.7691612977439741,2022-12-01 01:12:59.951463,2022-12-01 01:13:14.842925,0 days 00:00:14.891462,"{0: 1, 1: 10}",19.0,,610,COMPLETE
189,189,0.7052233680976903,2022-12-01 01:13:15.046801,2022-12-01 01:13:24.524636,0 days 00:00:09.477835,balanced,18.0,sqrt,910,COMPLETE
190,190,0.7328505768134297,2022-12-01 01:13:24.737811,2022-12-01 01:13:42.568294,0 days 00:00:17.830483,,26.0,0.6,660,COMPLETE
191,191,0.604657753982395,2022-12-01 01:13:42.781178,2022-12-01 01:13:56.618162,0 days 00:00:13.836984,"{0: 1, 1: 100}",7.0,0.8,860,COMPLETE
192,192,0.6600832218167264,2022-12-01 01:13:56.827727,2022-12-01 01:14:10.411214,0 days 00:00:13.583487,"{0: 1, 1: 100}",31.0,0.7,860,COMPLETE
193,193,0.7661957046496649,2022-12-01 01:14:10.620535,2022-12-01 01:14:29.978661,0 days 00:00:19.358126,"{0: 1, 1: 10}",29.0,0.9,960,COMPLETE
194,194,0.7654480279724457,2022-12-01 01:14:30.192324,2022-12-01 01:14:50.536761,0 days 00:00:20.344437,"{0: 1, 1: 10}",26.0,,960,COMPLETE
195,195,0.736148446911006,2022-12-01 01:14:50.744253,2022-12-01 01:15:18.243805,0 days 00:00:27.499552,,37.0,0.9,860,COMPLETE
196,196,0.6268172633952934,2022-12-01 01:15:18.450378,2022-12-01 01:15:30.150122,0 days 00:00:11.699744,"{0: 1, 1: 100}",2.0,0.7,810,COMPLETE
197,197,0.5977258448325673,2022-12-01 01:15:30.358140,2022-12-01 01:15:38.479724,0 days 00:00:08.121584,balanced,38.0,log2,510,COMPLETE
198,198,0.7358183668749327,2022-12-01 01:15:38.686049,2022-12-01 01:16:02.048514,0 days 00:00:23.362465,,32.0,0.8,760,COMPLETE
199,199,0.7484302996552726,2022-12-01 01:16:02.251431,2022-12-01 01:16:25.439917,0 days 00:00:23.188486,,4.0,0.9,860,COMPLETE
200,200,0.7619310917110393,2022-12-01 01:16:25.645488,2022-12-01 01:16:35.299800,0 days 00:00:09.654312,"{0: 1, 1: 10}",34.0,,260,COMPLETE
201,201,0.7452734622334448,2022-12-01 01:16:35.506338,2022-12-01 01:16:50.251200,0 days 00:00:14.744862,"{0: 1, 1: 10}",38.0,0.6,810,COMPLETE
202,202,0.7401254742725261,2022-12-01 01:16:50.452838,2022-12-01 01:16:57.376656,0 days 00:00:06.923818,,5.0,0.8,10,COMPLETE
203,203,0.5990008608536952,2022-12-01 01:16:57.576026,2022-12-01 01:17:07.096736,0 days 00:00:09.520710,balanced,5.0,0.7,410,COMPLETE
204,204,0.7340335908013165,2022-12-01 01:17:07.299766,2022-12-01 01:17:22.903980,0 days 00:00:15.604214,,18.0,,360,COMPLETE
205,205,0.6428319827607808,2022-12-01 01:17:23.110156,2022-12-01 01:17:34.541248,0 days 00:00:11.431092,balanced,35.0,0.9,510,COMPLETE
206,206,0.7513100446527712,2022-12-01 01:17:34.756606,2022-12-01 01:17:43.957966,0 days 00:00:09.201360,,5.0,0.6,210,COMPLETE
207,207,0.7571301892603649,2022-12-01 01:17:44.164406,2022-12-01 01:18:01.064914,0 days 00:00:16.900508,"{0: 1, 1: 10}",7.0,0.8,860,COMPLETE
208,208,0.7322700413567487,2022-12-01 01:18:01.272469,2022-12-01 01:18:14.256637,0 days 00:00:12.984168,,16.0,,260,COMPLETE
209,209,0.7541230146882532,2022-12-01 01:18:14.458660,2022-12-01 01:18:31.109346,0 days 00:00:16.650686,"{0: 1, 1: 10}",,0.7,910,COMPLETE
210,210,0.5766424030288858,2022-12-01 01:18:31.314380,2022-12-01 01:18:39.317594,0 days 00:00:08.003214,balanced,6.0,,210,COMPLETE
211,211,0.6290386985909758,2022-12-01 01:18:39.525865,2022-12-01 01:18:47.970543,0 days 00:00:08.444678,balanced,9.0,log2,460,COMPLETE
212,212,0.7337690104391162,2022-12-01 01:18:48.180932,2022-12-01 01:19:05.507282,0 days 00:00:17.326350,,36.0,0.9,460,COMPLETE
213,213,0.6328157023486447,2022-12-01 01:19:05.725325,2022-12-01 01:19:12.593432,0 days 00:00:06.868107,"{0: 1, 1: 100}",21.0,,60,COMPLETE
214,214,0.6386369839376601,2022-12-01 01:19:12.800029,2022-12-01 01:19:29.145260,0 days 00:00:16.345231,balanced,32.0,,910,COMPLETE
215,215,0.7606346851070034,2022-12-01 01:19:29.354502,2022-12-01 01:19:46.943854,0 days 00:00:17.589352,"{0: 1, 1: 10}",23.0,0.8,910,COMPLETE
216,216,0.7307726027207995,2022-12-01 01:19:47.154576,2022-12-01 01:20:00.008725,0 days 00:00:12.854149,,31.0,1.0,260,COMPLETE
217,217,0.6511122828477931,2022-12-01 01:20:00.212481,2022-12-01 01:20:07.498517,0 days 00:00:07.286036,"{0: 1, 1: 10}",3.0,log2,210,COMPLETE
218,218,0.6527716991273198,2022-12-01 01:20:07.706114,2022-12-01 01:20:16.339092,0 days 00:00:08.632978,"{0: 1, 1: 100}",25.0,0.7,310,COMPLETE
219,219,0.6338060502154174,2022-12-01 01:20:16.541728,2022-12-01 01:20:23.538744,0 days 00:00:06.997016,"{0: 1, 1: 100}",28.0,log2,210,COMPLETE
220,220,0.7315658997517729,2022-12-01 01:20:23.751935,2022-12-01 01:20:36.551396,0 days 00:00:12.799461,,25.0,1.0,260,COMPLETE
221,221,0.6320755687650117,2022-12-01 01:20:36.756889,2022-12-01 01:20:43.613830,0 days 00:00:06.856941,"{0: 1, 1: 10}",18.0,sqrt,10,COMPLETE
222,222,0.7382855354419642,2022-12-01 01:20:43.822490,2022-12-01 01:20:55.411161,0 days 00:00:11.588671,,39.0,0.6,310,COMPLETE
223,223,0.6425742191401578,2022-12-01 01:20:55.619534,2022-12-01 01:21:02.524464,0 days 00:00:06.904930,balanced,23.0,0.7,60,COMPLETE
224,224,0.6499714281810474,2022-12-01 01:21:02.737597,2022-12-01 01:21:12.463858,0 days 00:00:09.726261,"{0: 1, 1: 100}",25.0,0.8,410,COMPLETE
225,225,0.6666793639752387,2022-12-01 01:21:12.673042,2022-12-01 01:21:26.389028,0 days 00:00:13.715986,balanced,34.0,0.6,910,COMPLETE
226,226,0.597166456035058,2022-12-01 01:21:26.595932,2022-12-01 01:21:40.356482,0 days 00:00:13.760550,"{0: 1, 1: 100}",6.0,0.8,860,COMPLETE
227,227,0.6219388332032365,2022-12-01 01:21:40.566813,2022-12-01 01:21:53.182888,0 days 00:00:12.616075,balanced,3.0,1.0,660,COMPLETE
228,228,0.7015368879047067,2022-12-01 01:21:53.380094,2022-12-01 01:22:00.186981,0 days 00:00:06.806887,,13.0,0.8,10,COMPLETE
229,229,0.7631389225630671,2022-12-01 01:22:00.398938,2022-12-01 01:22:16.978769,0 days 00:00:16.579831,"{0: 1, 1: 10}",36.0,0.7,910,COMPLETE
230,230,0.6347032947686782,2022-12-01 01:22:17.186695,2022-12-01 01:22:29.294348,0 days 00:00:12.107653,balanced,3.0,0.8,710,COMPLETE
231,231,0.6261301809412289,2022-12-01 01:22:29.499182,2022-12-01 01:22:38.105383,0 days 00:00:08.606201,balanced,11.0,log2,510,COMPLETE
232,232,0.7629766513807745,2022-12-01 01:22:38.314336,2022-12-01 01:22:46.309547,0 days 00:00:07.995211,"{0: 1, 1: 10}",20.0,0.9,160,COMPLETE
233,233,0.6568369563067012,2022-12-01 01:22:46.519581,2022-12-01 01:22:53.749594,0 days 00:00:07.230013,"{0: 1, 1: 100}",,0.7,160,COMPLETE
234,234,0.6027540420828428,2022-12-01 01:22:53.958031,2022-12-01 01:23:01.051164,0 days 00:00:07.093133,"{0: 1, 1: 100}",6.0,0.7,110,COMPLETE
235,235,0.7626797403469341,2022-12-01 01:23:01.258230,2022-12-01 01:23:12.423595,0 days 00:00:11.165365,"{0: 1, 1: 10}",28.0,1.0,360,COMPLETE
236,236,0.634441484059759,2022-12-01 01:23:12.633560,2022-12-01 01:23:22.402839,0 days 00:00:09.769279,"{0: 1, 1: 100}",22.0,1.0,360,COMPLETE
237,237,0.7347545265419806,2022-12-01 01:23:22.629254,2022-12-01 01:23:51.953739,0 days 00:00:29.324485,,17.0,,860,COMPLETE
238,238,0.6533371439116722,2022-12-01 01:23:52.173929,2022-12-01 01:24:03.884219,0 days 00:00:11.710290,"{0: 1, 1: 100}",20.0,0.8,610,COMPLETE
239,239,0.6599444842999552,2022-12-01 01:24:04.102060,2022-12-01 01:24:14.220164,0 days 00:00:10.118104,,1.0,0.6,810,COMPLETE
240,240,0.6065679971737392,2022-12-01 01:24:14.425794,2022-12-01 01:24:21.697071,0 days 00:00:07.271277,balanced,2.0,log2,210,COMPLETE
241,241,0.7579936572616432,2022-12-01 01:24:21.900139,2022-12-01 01:24:31.683984,0 days 00:00:09.783845,"{0: 1, 1: 10}",9.0,0.8,310,COMPLETE
242,242,0.6477468878379461,2022-12-01 01:24:31.893122,2022-12-01 01:24:41.471999,0 days 00:00:09.578877,"{0: 1, 1: 100}",33.0,log2,960,COMPLETE
243,243,0.6501915433511313,2022-12-01 01:24:41.679818,2022-12-01 01:24:50.810693,0 days 00:00:09.130875,balanced,2.0,0.8,410,COMPLETE
244,244,0.7493521987754208,2022-12-01 01:24:51.030814,2022-12-01 01:25:03.024605,0 days 00:00:11.993791,"{0: 1, 1: 10}",20.0,0.7,510,COMPLETE
245,245,0.6829920712279501,2022-12-01 01:25:03.491984,2022-12-01 01:25:13.786427,0 days 00:00:10.294443,"{0: 1, 1: 10}",14.0,sqrt,660,COMPLETE
246,246,0.6506138563791178,2022-12-01 01:25:14.354136,2022-12-01 01:25:21.736417,0 days 00:00:07.382281,"{0: 1, 1: 100}",32.0,0.7,60,COMPLETE
247,247,0.6116149504424298,2022-12-01 01:25:21.946540,2022-12-01 01:25:31.921891,0 days 00:00:09.975351,balanced,1.0,0.9,610,COMPLETE
248,248,0.6549184805666363,2022-12-01 01:25:32.127265,2022-12-01 01:25:39.925570,0 days 00:00:07.798305,"{0: 1, 1: 100}",26.0,log2,460,COMPLETE
249,249,0.6273977091192392,2022-12-01 01:25:40.138541,2022-12-01 01:25:50.154790,0 days 00:00:10.016249,"{0: 1, 1: 100}",2.0,,460,COMPLETE
250,250,0.686206397533366,2022-12-01 01:25:50.365982,2022-12-01 01:25:57.145169,0 days 00:00:06.779187,"{0: 1, 1: 10}",35.0,1.0,10,COMPLETE
251,251,0.7372899578728495,2022-12-01 01:25:57.358783,2022-12-01 01:26:20.571923,0 days 00:00:23.213140,,39.0,0.8,760,COMPLETE
252,252,0.767054868371834,2022-12-01 01:26:20.781666,2022-12-01 01:26:36.556787,0 days 00:00:15.775121,"{0: 1, 1: 10}",39.0,1.0,660,COMPLETE
253,253,0.6571562499966448,2022-12-01 01:26:36.764725,2022-12-01 01:26:47.515331,0 days 00:00:10.750606,"{0: 1, 1: 100}",15.0,0.8,510,COMPLETE
254,254,0.6513537814153314,2022-12-01 01:26:47.760748,2022-12-01 01:26:56.462727,0 days 00:00:08.701979,"{0: 1, 1: 100}",26.0,0.7,310,COMPLETE
255,255,0.6254696971897664,2022-12-01 01:26:56.674511,2022-12-01 01:27:04.614263,0 days 00:00:07.939752,balanced,31.0,log2,510,COMPLETE
256,256,0.7639794890693089,2022-12-01 01:27:04.829016,2022-12-01 01:27:19.961383,0 days 00:00:15.132367,"{0: 1, 1: 10}",12.0,0.9,660,COMPLETE
257,257,0.5785189781767832,2022-12-01 01:27:20.169634,2022-12-01 01:27:29.683313,0 days 00:00:09.513679,"{0: 1, 1: 10}",34.0,log2,960,COMPLETE
258,258,0.6429086370406227,2022-12-01 01:27:29.892193,2022-12-01 01:27:38.937937,0 days 00:00:09.045744,balanced,3.0,sqrt,760,COMPLETE
259,259,0.7490683917880585,2022-12-01 01:27:39.144880,2022-12-01 01:28:02.450391,0 days 00:00:23.305511,,4.0,0.8,960,COMPLETE
260,260,0.647232959999459,2022-12-01 01:28:02.634860,2022-12-01 01:28:13.239319,0 days 00:00:10.604459,"{0: 1, 1: 100}",13.0,0.9,460,COMPLETE
261,261,0.6731324336353268,2022-12-01 01:28:13.451581,2022-12-01 01:28:20.459719,0 days 00:00:07.008138,"{0: 1, 1: 10}",39.0,sqrt,110,COMPLETE
262,262,0.7079680093196308,2022-12-01 01:28:20.668617,2022-12-01 01:28:28.030108,0 days 00:00:07.361491,balanced,20.0,sqrt,310,COMPLETE
263,263,0.6746157763411798,2022-12-01 01:28:28.251453,2022-12-01 01:28:35.807536,0 days 00:00:07.556083,"{0: 1, 1: 100}",7.0,sqrt,360,COMPLETE
264,264,0.6348592583478392,2022-12-01 01:28:36.013464,2022-12-01 01:28:50.783259,0 days 00:00:14.769795,"{0: 1, 1: 100}",21.0,1.0,810,COMPLETE
265,265,0.6100938684012678,2022-12-01 01:28:51.005602,2022-12-01 01:29:04.023574,0 days 00:00:13.017972,"{0: 1, 1: 100}",8.0,0.6,910,COMPLETE
266,266,0.7663452128579775,2022-12-01 01:29:04.231913,2022-12-01 01:29:22.247653,0 days 00:00:18.015740,"{0: 1, 1: 10}",32.0,1.0,810,COMPLETE
267,267,0.7632725340663414,2022-12-01 01:29:22.457865,2022-12-01 01:29:32.884241,0 days 00:00:10.426376,"{0: 1, 1: 10}",20.0,1.0,310,COMPLETE
268,268,0.6526585461489838,2022-12-01 01:29:33.093218,2022-12-01 01:29:43.255958,0 days 00:00:10.162740,balanced,32.0,0.7,460,COMPLETE
269,269,0.5857849790379617,2022-12-01 01:29:43.465501,2022-12-01 01:29:53.645546,0 days 00:00:10.180045,balanced,7.0,,410,COMPLETE
270,270,0.6637929142074895,2022-12-01 01:29:53.862952,2022-12-01 01:30:03.201147,0 days 00:00:09.338195,balanced,34.0,0.6,410,COMPLETE
271,271,0.6510930100919387,2022-12-01 01:30:03.414666,2022-12-01 01:30:13.756434,0 days 00:00:10.341768,,1.0,0.7,760,COMPLETE
272,272,0.6041866780755089,2022-12-01 01:30:13.977649,2022-12-01 01:30:23.231302,0 days 00:00:09.253653,balanced,1.0,sqrt,610,COMPLETE
273,273,0.6465797340360216,2022-12-01 01:30:23.437020,2022-12-01 01:30:36.816724,0 days 00:00:13.379704,balanced,11.0,0.7,810,COMPLETE
274,274,0.6697546158035365,2022-12-01 01:30:37.025066,2022-12-01 01:30:44.088925,0 days 00:00:07.063859,"{0: 1, 1: 10}",23.0,sqrt,260,COMPLETE
275,275,0.7358508780527491,2022-12-01 01:30:44.298368,2022-12-01 01:31:02.876302,0 days 00:00:18.577934,,34.0,0.7,610,COMPLETE
276,276,0.6362912543695665,2022-12-01 01:31:03.085082,2022-12-01 01:31:18.209434,0 days 00:00:15.124352,balanced,37.0,0.9,860,COMPLETE
277,277,0.6385988825481069,2022-12-01 01:31:18.414455,2022-12-01 01:31:25.199326,0 days 00:00:06.784871,,14.0,sqrt,160,COMPLETE
278,278,0.7368597587566615,2022-12-01 01:31:25.412168,2022-12-01 01:31:51.525664,0 days 00:00:26.113496,,34.0,0.9,810,COMPLETE
279,279,0.6421700255637255,2022-12-01 01:31:51.738363,2022-12-01 01:32:06.277064,0 days 00:00:14.538701,balanced,16.0,0.9,810,COMPLETE
280,280,0.6284951630736236,2022-12-01 01:32:06.484881,2022-12-01 01:32:16.255796,0 days 00:00:09.770915,"{0: 1, 1: 100}",31.0,1.0,360,COMPLETE
281,281,0.7346634534443188,2022-12-01 01:32:16.469849,2022-12-01 01:32:44.611430,0 days 00:00:28.141581,,33.0,1.0,810,COMPLETE
282,282,0.7190849643727233,2022-12-01 01:32:44.816437,2022-12-01 01:32:53.170026,0 days 00:00:08.353589,"{0: 1, 1: 100}",28.0,sqrt,610,COMPLETE
283,283,0.6779189348716419,2022-12-01 01:32:53.391876,2022-12-01 01:33:00.673637,0 days 00:00:07.281761,,6.0,sqrt,310,COMPLETE
284,284,0.7346345702487419,2022-12-01 01:33:00.883199,2022-12-01 01:33:15.039716,0 days 00:00:14.156517,,33.0,,310,COMPLETE
285,285,0.7345609586184267,2022-12-01 01:33:15.247961,2022-12-01 01:33:39.605342,0 days 00:00:24.357381,,17.0,0.8,810,COMPLETE
286,286,0.6424243156485598,2022-12-01 01:33:39.812387,2022-12-01 01:33:46.724914,0 days 00:00:06.912527,balanced,36.0,0.9,60,COMPLETE
287,287,0.7348133444615111,2022-12-01 01:33:46.930911,2022-12-01 01:34:02.165541,0 days 00:00:15.234630,,33.0,0.7,460,COMPLETE
288,288,0.7611854074487857,2022-12-01 01:34:02.376567,2022-12-01 01:34:14.352711,0 days 00:00:11.976144,"{0: 1, 1: 10}",8.0,,410,COMPLETE
289,289,0.7375879459386893,2022-12-01 01:34:14.565206,2022-12-01 01:34:22.687453,0 days 00:00:08.122247,"{0: 1, 1: 10}",20.0,0.6,210,COMPLETE
290,290,0.7341939665601595,2022-12-01 01:34:22.898844,2022-12-01 01:34:42.596241,0 days 00:00:19.697397,,30.0,,510,COMPLETE
291,291,0.7358211561593602,2022-12-01 01:34:42.804026,2022-12-01 01:34:56.906990,0 days 00:00:14.102964,,30.0,0.6,460,COMPLETE
292,292,0.655712124526946,2022-12-01 01:34:57.114992,2022-12-01 01:35:07.353954,0 days 00:00:10.238962,"{0: 1, 1: 100}",12.0,0.8,460,COMPLETE
293,293,0.643734839101835,2022-12-01 01:35:07.600583,2022-12-01 01:35:16.720358,0 days 00:00:09.119775,,3.0,sqrt,760,COMPLETE
294,294,0.7712204636227032,2022-12-01 01:35:16.933305,2022-12-01 01:35:37.387003,0 days 00:00:20.453698,"{0: 1, 1: 10}",11.0,,960,COMPLETE
295,295,0.6158149988231038,2022-12-01 01:35:37.596822,2022-12-01 01:35:44.614162,0 days 00:00:07.017340,"{0: 1, 1: 100}",8.0,,110,COMPLETE
296,296,0.7383916683396776,2022-12-01 01:35:44.824489,2022-12-01 01:35:52.137901,0 days 00:00:07.313412,,,,60,COMPLETE
297,297,0.6799529047708877,2022-12-01 01:35:52.346969,2022-12-01 01:36:01.550622,0 days 00:00:09.203653,"{0: 1, 1: 100}",13.0,sqrt,860,COMPLETE
298,298,0.7085792806007861,2022-12-01 01:36:01.762533,2022-12-01 01:36:10.487316,0 days 00:00:08.724783,balanced,32.0,sqrt,710,COMPLETE
299,299,0.6391838143667894,2022-12-01 01:36:10.698634,2022-12-01 01:36:17.805508,0 days 00:00:07.106874,"{0: 1, 1: 100}",19.0,1.0,110,COMPLETE
300,300,0.6360384384766794,2022-12-01 01:36:18.015317,2022-12-01 01:36:31.140460,0 days 00:00:13.125143,"{0: 1, 1: 100}",37.0,,660,COMPLETE
301,301,0.758340059717804,2022-12-01 01:36:31.347960,2022-12-01 01:36:44.982828,0 days 00:00:13.634868,,5.0,1.0,310,COMPLETE
302,302,0.5866903922494977,2022-12-01 01:36:45.191010,2022-12-01 01:36:59.346818,0 days 00:00:14.155808,balanced,5.0,0.9,810,COMPLETE
303,303,0.6133879371188142,2022-12-01 01:36:59.558137,2022-12-01 01:37:08.455121,0 days 00:00:08.896984,balanced,1.0,0.7,510,COMPLETE
304,304,0.6642660939602378,2022-12-01 01:37:08.665938,2022-12-01 01:37:17.012750,0 days 00:00:08.346812,"{0: 1, 1: 100}",20.0,0.6,310,COMPLETE
305,305,0.7502265406643274,2022-12-01 01:37:17.220172,2022-12-01 01:37:32.661383,0 days 00:00:15.441211,"{0: 1, 1: 10}",30.0,0.7,810,COMPLETE
306,306,0.7012392164847251,2022-12-01 01:37:32.873640,2022-12-01 01:37:46.259272,0 days 00:00:13.385632,"{0: 1, 1: 10}",2.0,0.6,960,COMPLETE
307,307,0.7323414809676074,2022-12-01 01:37:46.463263,2022-12-01 01:37:56.567065,0 days 00:00:10.103802,,35.0,0.7,210,COMPLETE
308,308,0.6369859070294799,2022-12-01 01:37:56.772855,2022-12-01 01:38:04.359189,0 days 00:00:07.586334,,21.0,sqrt,110,COMPLETE
309,309,0.7635878327986305,2022-12-01 01:38:04.565505,2022-12-01 01:38:23.439866,0 days 00:00:18.874361,"{0: 1, 1: 10}",17.0,1.0,860,COMPLETE
310,310,0.6294932644546284,2022-12-01 01:38:23.671729,2022-12-01 01:38:30.596492,0 days 00:00:06.924763,"{0: 1, 1: 100}",,1.0,60,COMPLETE
311,311,0.6331934842455327,2022-12-01 01:38:30.806854,2022-12-01 01:38:39.761566,0 days 00:00:08.954712,"{0: 1, 1: 10}",10.0,log2,610,COMPLETE
312,312,0.7307158846767094,2022-12-01 01:38:39.974209,2022-12-01 01:38:47.232059,0 days 00:00:07.257850,,37.0,1.0,60,COMPLETE
313,313,0.7352060000392295,2022-12-01 01:38:47.527895,2022-12-01 01:39:04.778239,0 days 00:00:17.250344,,9.0,0.7,560,COMPLETE
314,314,0.6595022215064035,2022-12-01 01:39:04.989890,2022-12-01 01:39:16.414022,0 days 00:00:11.424132,"{0: 1, 1: 100}",26.0,0.6,660,COMPLETE
315,315,0.7353094274102082,2022-12-01 01:39:16.620119,2022-12-01 01:39:46.809394,0 days 00:00:30.189275,,11.0,0.9,960,COMPLETE
316,316,0.6405797954947717,2022-12-01 01:39:47.010870,2022-12-01 01:39:57.504181,0 days 00:00:10.493311,balanced,20.0,,410,COMPLETE
317,317,0.6635001685725802,2022-12-01 01:39:57.711464,2022-12-01 01:40:04.712779,0 days 00:00:07.001315,"{0: 1, 1: 10}",27.0,sqrt,260,COMPLETE
318,318,0.738981466100672,2022-12-01 01:40:04.922922,2022-12-01 01:40:12.826362,0 days 00:00:07.903440,"{0: 1, 1: 10}",9.0,0.6,210,COMPLETE
319,319,0.6335787575962655,2022-12-01 01:40:13.038573,2022-12-01 01:40:26.586082,0 days 00:00:13.547509,"{0: 1, 1: 100}",10.0,0.8,810,COMPLETE
320,320,0.6770188569517898,2022-12-01 01:40:26.795072,2022-12-01 01:40:35.817590,0 days 00:00:09.022518,"{0: 1, 1: 10}",34.0,sqrt,610,COMPLETE
321,321,0.5769034217710847,2022-12-01 01:40:36.027869,2022-12-01 01:40:45.210068,0 days 00:00:09.182199,"{0: 1, 1: 10}",33.0,log2,760,COMPLETE
322,322,0.6706404303630271,2022-12-01 01:40:45.425333,2022-12-01 01:40:55.748656,0 days 00:00:10.323323,balanced,37.0,0.6,510,COMPLETE
323,323,0.7387163013177618,2022-12-01 01:40:55.960965,2022-12-01 01:41:03.039713,0 days 00:00:07.078748,"{0: 1, 1: 10}",10.0,0.9,60,COMPLETE
324,324,0.7051733972414632,2022-12-01 01:41:03.250173,2022-12-01 01:41:10.302399,0 days 00:00:07.052226,balanced,39.0,sqrt,110,COMPLETE
325,325,0.6380526721494557,2022-12-01 01:41:10.509575,2022-12-01 01:41:22.307879,0 days 00:00:11.798304,balanced,35.0,1.0,510,COMPLETE
326,326,0.7599678775933729,2022-12-01 01:41:22.542147,2022-12-01 01:41:37.582912,0 days 00:00:15.040765,"{0: 1, 1: 10}",38.0,0.8,710,COMPLETE
327,327,0.7374036087250692,2022-12-01 01:41:37.791752,2022-12-01 01:41:50.125317,0 days 00:00:12.333565,,,0.6,360,COMPLETE
