,number,value,datetime_start,datetime_complete,duration,params_class_weight,params_max_depth,params_max_features,params_n_estimators,state
1978,1978,0.7312453275626074,2022-11-30 04:08:31.255841,2022-11-30 04:08:55.870242,0 days 00:00:24.614401,"{0: 1, 1: 10}",6.0,,810,COMPLETE
1979,1979,0.7141736110264068,2022-11-30 04:08:56.103899,2022-11-30 04:09:21.376997,0 days 00:00:25.273098,"{0: 1, 1: 10}",31.0,,810,COMPLETE
1980,1980,0.731426463332111,2022-11-30 04:09:21.614639,2022-11-30 04:09:46.158689,0 days 00:00:24.544050,"{0: 1, 1: 10}",6.0,,810,COMPLETE
1981,1981,0.7182714026012744,2022-11-30 04:09:46.399693,2022-11-30 04:10:11.756217,0 days 00:00:25.356524,"{0: 1, 1: 10}",10.0,,810,COMPLETE
1982,1982,0.7139059859537388,2022-11-30 04:10:12.000688,2022-11-30 04:10:37.290277,0 days 00:00:25.289589,"{0: 1, 1: 10}",18.0,,810,COMPLETE
1983,1983,0.7162698036981106,2022-11-30 04:10:37.532930,2022-11-30 04:11:01.582693,0 days 00:00:24.049763,"{0: 1, 1: 10}",25.0,,760,COMPLETE
1984,1984,0.7169855524655163,2022-11-30 04:11:01.819803,2022-11-30 04:11:27.047615,0 days 00:00:25.227812,"{0: 1, 1: 10}",37.0,,810,COMPLETE
1985,1985,0.7203941065112388,2022-11-30 04:11:27.289726,2022-11-30 04:11:44.783378,0 days 00:00:17.493652,"{0: 1, 1: 10}",6.0,0.6,760,COMPLETE
1986,1986,0.7136991966821206,2022-11-30 04:11:45.022732,2022-11-30 04:12:07.934516,0 days 00:00:22.911784,"{0: 1, 1: 10}",11.0,,710,COMPLETE
1987,1987,0.7162207333196086,2022-11-30 04:12:08.175849,2022-11-30 04:12:32.278486,0 days 00:00:24.102637,"{0: 1, 1: 10}",16.0,,760,COMPLETE
1988,1988,0.7103522026494551,2022-11-30 04:12:32.508588,2022-11-30 04:12:57.845091,0 days 00:00:25.336503,"{0: 1, 1: 10}",30.0,,810,COMPLETE
1989,1989,0.732133616885483,2022-11-30 04:12:58.085849,2022-11-30 04:13:21.653797,0 days 00:00:23.567948,"{0: 1, 1: 10}",6.0,,760,COMPLETE
1990,1990,0.730114920947547,2022-11-30 04:13:21.883859,2022-11-30 04:13:44.293064,0 days 00:00:22.409205,"{0: 1, 1: 10}",6.0,,710,COMPLETE
1991,1991,0.7129691115748696,2022-11-30 04:13:44.527563,2022-11-30 04:14:07.352940,0 days 00:00:22.825377,"{0: 1, 1: 10}",38.0,1.0,710,COMPLETE
1992,1992,0.7114403777719379,2022-11-30 04:14:07.602127,2022-11-30 04:14:33.012671,0 days 00:00:25.410544,"{0: 1, 1: 10}",35.0,,810,COMPLETE
1993,1993,0.7192906373805776,2022-11-30 04:14:33.255840,2022-11-30 04:14:54.417090,0 days 00:00:21.161250,"{0: 1, 1: 10}",4.0,,760,COMPLETE
1994,1994,0.7125233975694518,2022-11-30 04:14:54.648447,2022-11-30 04:15:17.540044,0 days 00:00:22.891597,"{0: 1, 1: 10}",17.0,,710,COMPLETE
1995,1995,0.7133702628567125,2022-11-30 04:15:17.786737,2022-11-30 04:15:40.705309,0 days 00:00:22.918572,"{0: 1, 1: 10}",14.0,,710,COMPLETE
1996,1996,0.7339231401754891,2022-11-30 04:15:40.938281,2022-11-30 04:16:04.601659,0 days 00:00:23.663378,"{0: 1, 1: 10}",6.0,,760,COMPLETE
1997,1997,0.7307786106809,2022-11-30 04:16:04.839509,2022-11-30 04:16:28.485804,0 days 00:00:23.646295,"{0: 1, 1: 10}",6.0,,760,COMPLETE
1998,1998,0.7311443211034608,2022-11-30 04:16:28.732696,2022-11-30 04:16:53.373333,0 days 00:00:24.640637,"{0: 1, 1: 10}",6.0,,810,COMPLETE
1999,1999,0.7170445122591342,2022-11-30 04:16:53.599586,2022-11-30 04:17:18.927797,0 days 00:00:25.328211,"{0: 1, 1: 10}",24.0,,810,COMPLETE
2000,2000,0.7339423359652713,2022-11-30 04:17:19.166256,2022-11-30 04:17:41.413640,0 days 00:00:22.247384,"{0: 1, 1: 10}",6.0,,710,COMPLETE
2001,2001,0.7236431489089407,2022-11-30 04:17:41.651707,2022-11-30 04:18:02.674339,0 days 00:00:21.022632,"{0: 1, 1: 10}",8.0,0.8,760,COMPLETE
2002,2002,0.717091423973889,2022-11-30 04:18:02.910796,2022-11-30 04:18:25.800660,0 days 00:00:22.889864,"{0: 1, 1: 10}",19.0,,710,COMPLETE
2003,2003,0.7325362727386032,2022-11-30 04:18:26.041248,2022-11-30 04:18:48.589360,0 days 00:00:22.548112,"{0: 1, 1: 10}",6.0,,710,COMPLETE
2004,2004,0.7151633060277289,2022-11-30 04:18:48.832576,2022-11-30 04:19:10.248749,0 days 00:00:21.416173,"{0: 1, 1: 10}",21.0,0.9,710,COMPLETE
2005,2005,0.7139400282003968,2022-11-30 04:19:10.486870,2022-11-30 04:19:34.479885,0 days 00:00:23.993015,"{0: 1, 1: 10}",13.0,,760,COMPLETE
2006,2006,0.7122196802355254,2022-11-30 04:19:34.712104,2022-11-30 04:20:00.067614,0 days 00:00:25.355510,"{0: 1, 1: 10}",32.0,,810,COMPLETE
2007,2007,0.6731364320648204,2022-11-30 04:20:00.316882,2022-11-30 04:20:16.052351,0 days 00:00:15.735469,"{0: 1, 1: 10}",2.0,,760,COMPLETE
2008,2008,0.7306625034789161,2022-11-30 04:20:16.290238,2022-11-30 04:20:38.907220,0 days 00:00:22.616982,"{0: 1, 1: 10}",6.0,,710,COMPLETE
2009,2009,0.7332293051600758,2022-11-30 04:20:39.144829,2022-11-30 04:21:02.665465,0 days 00:00:23.520636,"{0: 1, 1: 10}",6.0,,760,COMPLETE
2010,2010,0.7317007297020867,2022-11-30 04:21:02.902691,2022-11-30 04:21:25.408427,0 days 00:00:22.505736,"{0: 1, 1: 10}",6.0,,710,COMPLETE
2011,2011,0.7291963960486927,2022-11-30 04:21:25.641844,2022-11-30 04:21:49.289671,0 days 00:00:23.647827,"{0: 1, 1: 10}",6.0,,760,COMPLETE
2012,2012,0.7135407124190867,2022-11-30 04:21:49.519958,2022-11-30 04:22:14.959594,0 days 00:00:25.439636,"{0: 1, 1: 10}",29.0,,810,COMPLETE
2013,2013,0.7034386830370428,2022-11-30 04:22:15.191912,2022-11-30 04:22:32.222315,0 days 00:00:17.030403,"{0: 1, 1: 10}",39.0,0.6,710,COMPLETE
2014,2014,0.7312430180778685,2022-11-30 04:22:32.454000,2022-11-30 04:22:55.091152,0 days 00:00:22.637152,"{0: 1, 1: 10}",7.0,,710,COMPLETE
2015,2015,0.7161697215245457,2022-11-30 04:22:55.341123,2022-11-30 04:23:19.554529,0 days 00:00:24.213406,"{0: 1, 1: 10}",12.0,,760,COMPLETE
2016,2016,0.7157750133568501,2022-11-30 04:23:19.801997,2022-11-30 04:23:45.220841,0 days 00:00:25.418844,"{0: 1, 1: 10}",15.0,,810,COMPLETE
2017,2017,0.7155005241097923,2022-11-30 04:23:45.460270,2022-11-30 04:24:09.670510,0 days 00:00:24.210240,"{0: 1, 1: 10}",28.0,,760,COMPLETE
2018,2018,0.731786306500553,2022-11-30 04:24:09.906133,2022-11-30 04:24:32.386247,0 days 00:00:22.480114,"{0: 1, 1: 10}",6.0,,710,COMPLETE
2019,2019,0.711322932887612,2022-11-30 04:24:32.617382,2022-11-30 04:24:54.274423,0 days 00:00:21.657041,"{0: 1, 1: 10}",,,660,COMPLETE
2020,2020,0.7321992817578404,2022-11-30 04:24:54.522733,2022-11-30 04:25:18.187975,0 days 00:00:23.665242,"{0: 1, 1: 10}",6.0,1.0,760,COMPLETE
2021,2021,0.7170707448866099,2022-11-30 04:25:18.421219,2022-11-30 04:25:42.606480,0 days 00:00:24.185261,"{0: 1, 1: 10}",23.0,,760,COMPLETE
2022,2022,0.7308478819367404,2022-11-30 04:25:42.851216,2022-11-30 04:26:04.009894,0 days 00:00:21.158678,"{0: 1, 1: 10}",6.0,,660,COMPLETE
2023,2023,0.7151817857324981,2022-11-30 04:26:04.248379,2022-11-30 04:26:27.166215,0 days 00:00:22.917836,"{0: 1, 1: 10}",20.0,,710,COMPLETE
2024,2024,0.7137242778784318,2022-11-30 04:26:27.404714,2022-11-30 04:26:48.943056,0 days 00:00:21.538342,"{0: 1, 1: 10}",22.0,,660,COMPLETE
2025,2025,0.7224836590518885,2022-11-30 04:26:49.178550,2022-11-30 04:27:11.912117,0 days 00:00:22.733567,"{0: 1, 1: 10}",9.0,,710,COMPLETE
2026,2026,0.6189988797093907,2022-11-30 04:27:12.159288,2022-11-30 04:27:22.400118,0 days 00:00:10.240830,"{0: 1, 1: 10}",6.0,log2,760,COMPLETE
2027,2027,0.7332982051991832,2022-11-30 04:27:22.631043,2022-11-30 04:27:47.457543,0 days 00:00:24.826500,"{0: 1, 1: 10}",6.0,,810,COMPLETE
2028,2028,0.7303840440210905,2022-11-30 04:27:47.689439,2022-11-30 04:28:10.151459,0 days 00:00:22.462020,"{0: 1, 1: 10}",6.0,,710,COMPLETE
2029,2029,0.7334347637510031,2022-11-30 04:28:10.389353,2022-11-30 04:28:31.637976,0 days 00:00:21.248623,"{0: 1, 1: 10}",6.0,,660,COMPLETE
2030,2030,0.695129570308663,2022-11-30 04:28:31.881060,2022-11-30 04:28:47.107573,0 days 00:00:15.226513,"{0: 1, 1: 10}",3.0,0.8,660,COMPLETE
2031,2031,0.7170266894537266,2022-11-30 04:28:47.348612,2022-11-30 04:29:11.462843,0 days 00:00:24.114231,"{0: 1, 1: 10}",33.0,,760,COMPLETE
2032,2032,0.5857863050783882,2022-11-30 04:29:11.702189,2022-11-30 04:29:22.615457,0 days 00:00:10.913268,"{0: 1, 1: 10}",1.0,0.9,710,COMPLETE
2033,2033,0.7320396856440006,2022-11-30 04:29:22.849067,2022-11-30 04:29:47.510940,0 days 00:00:24.661873,"{0: 1, 1: 10}",6.0,,810,COMPLETE
2034,2034,0.7156717318136475,2022-11-30 04:29:47.749331,2022-11-30 04:30:09.476707,0 days 00:00:21.727376,"{0: 1, 1: 10}",26.0,,660,COMPLETE
2035,2035,0.7076219357126962,2022-11-30 04:30:09.718721,2022-11-30 04:30:33.980039,0 days 00:00:24.261318,"{0: 1, 1: 10}",27.0,,760,COMPLETE
2036,2036,0.733657868854038,2022-11-30 04:30:34.216112,2022-11-30 04:30:56.729927,0 days 00:00:22.513815,"{0: 1, 1: 10}",6.0,,710,COMPLETE
2037,2037,0.7157671301416889,2022-11-30 04:30:56.960080,2022-11-30 04:31:18.691544,0 days 00:00:21.731464,"{0: 1, 1: 10}",25.0,,660,COMPLETE
2038,2038,0.7157236393423176,2022-11-30 04:31:18.927880,2022-11-30 04:31:42.930160,0 days 00:00:24.002280,"{0: 1, 1: 10}",10.0,,760,COMPLETE
2039,2039,0.7168400349428347,2022-11-30 04:31:43.170156,2022-11-30 04:32:06.134365,0 days 00:00:22.964209,"{0: 1, 1: 10}",36.0,,710,COMPLETE
2040,2040,0.7137336104890112,2022-11-30 04:32:06.381534,2022-11-30 04:32:31.923896,0 days 00:00:25.542362,"{0: 1, 1: 10}",34.0,,810,COMPLETE
2041,2041,0.7306611648237058,2022-11-30 04:32:32.155612,2022-11-30 04:32:53.284451,0 days 00:00:21.128839,"{0: 1, 1: 10}",6.0,,660,COMPLETE
2042,2042,0.7303238758769378,2022-11-30 04:32:53.525164,2022-11-30 04:33:17.158377,0 days 00:00:23.633213,"{0: 1, 1: 10}",6.0,,760,COMPLETE
2043,2043,0.7188050778329602,2022-11-30 04:33:17.396083,2022-11-30 04:33:33.366301,0 days 00:00:15.970218,"{0: 1, 1: 10}",6.0,0.6,660,COMPLETE
2044,2044,0.7165113417265292,2022-11-30 04:33:33.594856,2022-11-30 04:33:56.467939,0 days 00:00:22.873083,"{0: 1, 1: 10}",31.0,,710,COMPLETE
2045,2045,0.7165655003443034,2022-11-30 04:33:56.707582,2022-11-30 04:34:23.230972,0 days 00:00:26.523390,"{0: 1, 1: 10}",37.0,,860,COMPLETE
2046,2046,0.719638657630497,2022-11-30 04:34:23.471558,2022-11-30 04:34:46.334980,0 days 00:00:22.863422,"{0: 1, 1: 10}",11.0,,710,COMPLETE
2047,2047,0.712404191441333,2022-11-30 04:34:46.573230,2022-11-30 04:35:08.251448,0 days 00:00:21.678218,"{0: 1, 1: 10}",16.0,,660,COMPLETE
2048,2048,0.7333493449264169,2022-11-30 04:35:08.495924,2022-11-30 04:35:33.121551,0 days 00:00:24.625627,"{0: 1, 1: 10}",6.0,,810,COMPLETE
2049,2049,0.7156035404824166,2022-11-30 04:35:33.356353,2022-11-30 04:35:57.584075,0 days 00:00:24.227722,"{0: 1, 1: 10}",18.0,,760,COMPLETE
2050,2050,0.7304789168263889,2022-11-30 04:35:57.823246,2022-11-30 04:36:18.979174,0 days 00:00:21.155928,"{0: 1, 1: 10}",6.0,1.0,660,COMPLETE
2051,2051,0.7301941651221258,2022-11-30 04:36:19.222693,2022-11-30 04:36:42.914376,0 days 00:00:23.691683,"{0: 1, 1: 10}",6.0,,760,COMPLETE
2052,2052,0.7151554469584477,2022-11-30 04:36:43.152262,2022-11-30 04:37:06.008032,0 days 00:00:22.855770,"{0: 1, 1: 10}",17.0,,710,COMPLETE
2053,2053,0.7157875286170319,2022-11-30 04:37:06.261637,2022-11-30 04:37:27.898842,0 days 00:00:21.637205,"{0: 1, 1: 10}",38.0,,660,COMPLETE
2054,2054,0.5345760059152244,2022-11-30 04:37:28.141925,2022-11-30 04:37:37.129523,0 days 00:00:08.987598,"{0: 1, 1: 10}",30.0,log2,760,COMPLETE
2055,2055,0.7293124363109553,2022-11-30 04:37:37.369091,2022-11-30 04:37:59.786955,0 days 00:00:22.417864,"{0: 1, 1: 10}",6.0,,710,COMPLETE
2056,2056,0.7157566993218664,2022-11-30 04:38:00.029944,2022-11-30 04:38:25.312862,0 days 00:00:25.282918,"{0: 1, 1: 10}",35.0,,810,COMPLETE
2057,2057,0.7159839574585932,2022-11-30 04:38:25.545430,2022-11-30 04:38:44.796048,0 days 00:00:19.250618,"{0: 1, 1: 10}",4.0,,660,COMPLETE
2058,2058,0.7306149061895006,2022-11-30 04:38:45.035746,2022-11-30 04:39:05.073327,0 days 00:00:20.037581,"{0: 1, 1: 10}",6.0,0.9,660,COMPLETE
2059,2059,0.716308466433521,2022-11-30 04:39:05.309210,2022-11-30 04:39:26.386393,0 days 00:00:21.077183,"{0: 1, 1: 10}",14.0,0.8,760,COMPLETE
2060,2060,0.7298931040871268,2022-11-30 04:39:26.634489,2022-11-30 04:39:48.992023,0 days 00:00:22.357534,"{0: 1, 1: 10}",6.0,,710,COMPLETE
2061,2061,0.7134593589120836,2022-11-30 04:39:49.228606,2022-11-30 04:40:11.004180,0 days 00:00:21.775574,"{0: 1, 1: 10}",24.0,,660,COMPLETE
2062,2062,0.7115929661203535,2022-11-30 04:40:11.240899,2022-11-30 04:40:34.135260,0 days 00:00:22.894361,"{0: 1, 1: 10}",39.0,,710,COMPLETE
2063,2063,0.7324123983187186,2022-11-30 04:40:34.378055,2022-11-30 04:40:57.946555,0 days 00:00:23.568500,"{0: 1, 1: 10}",6.0,,760,COMPLETE
2064,2064,0.7183060895246552,2022-11-30 04:40:58.191940,2022-11-30 04:41:19.925102,0 days 00:00:21.733162,"{0: 1, 1: 10}",21.0,,660,COMPLETE
2065,2065,0.7350572656923268,2022-11-30 04:41:20.173170,2022-11-30 04:41:43.834105,0 days 00:00:23.660935,"{0: 1, 1: 10}",6.0,,760,COMPLETE
2066,2066,0.7115958126071382,2022-11-30 04:41:44.067648,2022-11-30 04:42:08.149781,0 days 00:00:24.082133,"{0: 1, 1: 10}",19.0,,760,COMPLETE
2067,2067,0.7266327659475156,2022-11-30 04:42:08.401549,2022-11-30 04:42:33.673659,0 days 00:00:25.272110,"{0: 1, 1: 10}",8.0,,810,COMPLETE
2068,2068,0.7180690648833,2022-11-30 04:42:33.919120,2022-11-30 04:42:58.070552,0 days 00:00:24.151432,"{0: 1, 1: 10}",28.0,,760,COMPLETE
2069,2069,0.7346614123564308,2022-11-30 04:42:58.308625,2022-11-30 04:43:21.703579,0 days 00:00:23.394954,"{0: 1, 1: 10}",6.0,,760,COMPLETE
2070,2070,0.7119337386413754,2022-11-30 04:43:21.953840,2022-11-30 04:43:46.130356,0 days 00:00:24.176516,"{0: 1, 1: 10}",32.0,,760,COMPLETE
2071,2071,0.7068504826930317,2022-11-30 04:43:46.376856,2022-11-30 04:44:04.235391,0 days 00:00:17.858535,"{0: 1, 1: 10}",13.0,0.6,760,COMPLETE
2072,2072,0.7318110892643939,2022-11-30 04:44:04.476631,2022-11-30 04:44:29.245676,0 days 00:00:24.769045,"{0: 1, 1: 10}",6.0,,810,COMPLETE
2073,2073,0.7331305868462868,2022-11-30 04:44:29.482706,2022-11-30 04:44:53.069035,0 days 00:00:23.586329,"{0: 1, 1: 10}",6.0,,760,COMPLETE
2074,2074,0.6770147339865112,2022-11-30 04:44:53.309718,2022-11-30 04:45:09.548026,0 days 00:00:16.238308,"{0: 1, 1: 10}",2.0,,810,COMPLETE
2075,2075,0.716922681684978,2022-11-30 04:45:09.788475,2022-11-30 04:45:33.834681,0 days 00:00:24.046206,"{0: 1, 1: 10}",20.0,,760,COMPLETE
2076,2076,0.7333222054368145,2022-11-30 04:45:34.090505,2022-11-30 04:45:57.903740,0 days 00:00:23.813235,"{0: 1, 1: 10}",7.0,,760,COMPLETE
2077,2077,0.7167468215686177,2022-11-30 04:45:58.145970,2022-11-30 04:46:23.518279,0 days 00:00:25.372309,"{0: 1, 1: 10}",29.0,1.0,810,COMPLETE
2078,2078,0.717789545054174,2022-11-30 04:46:23.771634,2022-11-30 04:46:46.566091,0 days 00:00:22.794457,"{0: 1, 1: 10}",12.0,,710,COMPLETE
2079,2079,0.7193496881466339,2022-11-30 04:46:46.805695,2022-11-30 04:47:11.119563,0 days 00:00:24.313868,"{0: 1, 1: 10}",15.0,,760,COMPLETE
2080,2080,0.7323645678807962,2022-11-30 04:47:11.359289,2022-11-30 04:47:36.039607,0 days 00:00:24.680318,"{0: 1, 1: 10}",6.0,,810,COMPLETE
2081,2081,0.7331579994010051,2022-11-30 04:47:36.281130,2022-11-30 04:47:59.897757,0 days 00:00:23.616627,"{0: 1, 1: 10}",6.0,,760,COMPLETE
2082,2082,0.7136164817263014,2022-11-30 04:48:00.137907,2022-11-30 04:48:23.069227,0 days 00:00:22.931320,"{0: 1, 1: 10}",22.0,,710,COMPLETE
2083,2083,0.733578137716841,2022-11-30 04:48:23.301551,2022-11-30 04:48:46.813274,0 days 00:00:23.511723,"{0: 1, 1: 10}",6.0,,760,COMPLETE
2084,2084,0.7347254803734641,2022-11-30 04:48:47.056390,2022-11-30 04:49:09.330208,0 days 00:00:22.273818,"{0: 1, 1: 10}",6.0,,710,COMPLETE
2085,2085,0.5291997119171579,2022-11-30 04:49:09.584895,2022-11-30 04:49:18.578765,0 days 00:00:08.993870,"{0: 1, 1: 10}",,log2,710,COMPLETE
2086,2086,0.7288284086747528,2022-11-30 04:49:18.819608,2022-11-30 04:49:38.392466,0 days 00:00:19.572858,"{0: 1, 1: 10}",6.0,0.8,710,COMPLETE
2087,2087,0.5919358408939803,2022-11-30 04:49:38.632869,2022-11-30 04:49:49.602614,0 days 00:00:10.969745,"{0: 1, 1: 10}",1.0,0.9,710,COMPLETE
2088,2088,0.7305332886867004,2022-11-30 04:49:49.851536,2022-11-30 04:50:12.353529,0 days 00:00:22.501993,"{0: 1, 1: 10}",6.0,,710,COMPLETE
2089,2089,0.7138901557582676,2022-11-30 04:50:12.585245,2022-11-30 04:50:35.342311,0 days 00:00:22.757066,"{0: 1, 1: 10}",23.0,,710,COMPLETE
2090,2090,0.7204768303831622,2022-11-30 04:50:35.579558,2022-11-30 04:50:58.450584,0 days 00:00:22.871026,"{0: 1, 1: 10}",9.0,,710,COMPLETE
2091,2091,0.7344049132325509,2022-11-30 04:50:58.683728,2022-11-30 04:51:20.926341,0 days 00:00:22.242613,"{0: 1, 1: 10}",6.0,,710,COMPLETE
2092,2092,0.7333728508248789,2022-11-30 04:51:21.161126,2022-11-30 04:51:43.728431,0 days 00:00:22.567305,"{0: 1, 1: 10}",6.0,,710,COMPLETE
2093,2093,0.7311942861427894,2022-11-30 04:51:43.970253,2022-11-30 04:52:06.386421,0 days 00:00:22.416168,"{0: 1, 1: 10}",6.0,,710,COMPLETE
2094,2094,0.7126661303720184,2022-11-30 04:52:06.629987,2022-11-30 04:52:25.496833,0 days 00:00:18.866846,"{0: 1, 1: 10}",3.0,,760,COMPLETE
2095,2095,0.7109527351330771,2022-11-30 04:52:25.738794,2022-11-30 04:52:48.479271,0 days 00:00:22.740477,"{0: 1, 1: 10}",33.0,,710,COMPLETE
2096,2096,0.7305329767901559,2022-11-30 04:52:48.719182,2022-11-30 04:53:12.383310,0 days 00:00:23.664128,"{0: 1, 1: 10}",6.0,,760,COMPLETE
2097,2097,0.7201539815472647,2022-11-30 04:53:12.624691,2022-11-30 04:53:35.566429,0 days 00:00:22.941738,"{0: 1, 1: 10}",34.0,,710,COMPLETE
2098,2098,0.7102672344483232,2022-11-30 04:53:35.811790,2022-11-30 04:53:53.751339,0 days 00:00:17.939549,"{0: 1, 1: 10}",26.0,0.6,760,COMPLETE
2099,2099,0.7339541594256029,2022-11-30 04:53:53.984594,2022-11-30 04:54:16.381481,0 days 00:00:22.396887,"{0: 1, 1: 10}",6.0,,710,COMPLETE
2100,2100,0.7189583774644229,2022-11-30 04:54:16.614357,2022-11-30 04:54:40.740847,0 days 00:00:24.126490,"{0: 1, 1: 10}",10.0,,760,COMPLETE
2101,2101,0.7327987343590865,2022-11-30 04:54:40.985751,2022-11-30 04:55:06.787684,0 days 00:00:25.801933,"{0: 1, 1: 10}",6.0,,860,COMPLETE
2102,2102,0.7167098815279798,2022-11-30 04:55:07.034052,2022-11-30 04:55:29.941899,0 days 00:00:22.907847,"{0: 1, 1: 10}",25.0,,710,COMPLETE
2103,2103,0.7336739080675024,2022-11-30 04:55:30.182526,2022-11-30 04:55:53.864226,0 days 00:00:23.681700,"{0: 1, 1: 10}",6.0,,760,COMPLETE
2104,2104,0.7153839745425378,2022-11-30 04:55:54.114256,2022-11-30 04:56:17.033425,0 days 00:00:22.919169,"{0: 1, 1: 10}",31.0,,710,COMPLETE
2105,2105,0.7145111735775747,2022-11-30 04:56:17.277722,2022-11-30 04:56:42.688305,0 days 00:00:25.410583,"{0: 1, 1: 10}",37.0,1.0,810,COMPLETE
2106,2106,0.7137981018406919,2022-11-30 04:56:42.920455,2022-11-30 04:57:05.882678,0 days 00:00:22.962223,"{0: 1, 1: 10}",36.0,,710,COMPLETE
2107,2107,0.7321358705537582,2022-11-30 04:57:06.123441,2022-11-30 04:57:29.647188,0 days 00:00:23.523747,"{0: 1, 1: 10}",6.0,,760,COMPLETE
2108,2108,0.7146348948749313,2022-11-30 04:57:29.883087,2022-11-30 04:57:53.947834,0 days 00:00:24.064747,"{0: 1, 1: 10}",27.0,,760,COMPLETE
2109,2109,0.7330570846273355,2022-11-30 04:57:54.198076,2022-11-30 04:58:16.703875,0 days 00:00:22.505799,"{0: 1, 1: 10}",6.0,,710,COMPLETE
2110,2110,0.7146404056088865,2022-11-30 04:58:16.949184,2022-11-30 04:58:41.133346,0 days 00:00:24.184162,"{0: 1, 1: 10}",16.0,,760,COMPLETE
2111,2111,0.6292866635190422,2022-11-30 04:58:41.384568,2022-11-30 04:58:51.881876,0 days 00:00:10.497308,"{0: 1, 1: 10}",6.0,log2,810,COMPLETE
2112,2112,0.731749592502854,2022-11-30 04:58:52.140291,2022-11-30 04:59:15.610623,0 days 00:00:23.470332,"{0: 1, 1: 10}",6.0,,760,COMPLETE
2113,2113,0.7328336571052662,2022-11-30 04:59:15.852036,2022-11-30 04:59:38.242840,0 days 00:00:22.390804,"{0: 1, 1: 10}",6.0,,710,COMPLETE
2114,2114,0.7164402876174917,2022-11-30 04:59:38.490073,2022-11-30 05:00:01.559329,0 days 00:00:23.069256,"{0: 1, 1: 10}",18.0,,710,COMPLETE
2115,2115,0.7182521198339762,2022-11-30 05:00:01.802199,2022-11-30 05:00:27.042725,0 days 00:00:25.240526,"{0: 1, 1: 10}",30.0,,810,COMPLETE
2116,2116,0.7153028986480339,2022-11-30 05:00:27.281438,2022-11-30 05:00:48.434590,0 days 00:00:21.153152,"{0: 1, 1: 10}",38.0,0.8,760,COMPLETE
2117,2117,0.7248486587558738,2022-11-30 05:00:48.682903,2022-11-30 05:01:06.966768,0 days 00:00:18.283865,"{0: 1, 1: 10}",6.0,0.7,710,COMPLETE
2118,2118,0.7168981691150446,2022-11-30 05:01:07.215569,2022-11-30 05:01:31.744615,0 days 00:00:24.529046,"{0: 1, 1: 10}",24.0,,760,COMPLETE
2119,2119,0.7133114637218915,2022-11-30 05:01:31.963180,2022-11-30 05:01:52.413578,0 days 00:00:20.450398,"{0: 1, 1: 10}",35.0,0.9,660,COMPLETE
2120,2120,0.7136892488598471,2022-11-30 05:01:52.651768,2022-11-30 05:02:15.492529,0 days 00:00:22.840761,"{0: 1, 1: 10}",17.0,,710,COMPLETE
2121,2121,0.7181627375315047,2022-11-30 05:02:15.734430,2022-11-30 05:02:41.087128,0 days 00:00:25.352698,"{0: 1, 1: 10}",14.0,,810,COMPLETE
2122,2122,0.7330911752994864,2022-11-30 05:02:41.327968,2022-11-30 05:03:02.573383,0 days 00:00:21.245415,"{0: 1, 1: 10}",6.0,,660,COMPLETE
2123,2123,0.629610383101904,2022-11-30 05:03:02.814082,2022-11-30 05:03:12.230866,0 days 00:00:09.416784,"{0: 1, 1: 10}",21.0,sqrt,760,COMPLETE
2124,2124,0.7337121192294559,2022-11-30 05:03:12.477929,2022-11-30 05:03:34.762755,0 days 00:00:22.284826,"{0: 1, 1: 10}",6.0,,710,COMPLETE
2125,2125,0.7160021477678331,2022-11-30 05:03:35.017088,2022-11-30 05:03:59.155783,0 days 00:00:24.138695,"{0: 1, 1: 10}",39.0,,760,COMPLETE
2126,2126,0.7146472852523351,2022-11-30 05:03:59.387512,2022-11-30 05:04:21.189637,0 days 00:00:21.802125,"{0: 1, 1: 10}",11.0,,660,COMPLETE
2127,2127,0.730819380358797,2022-11-30 05:04:21.432933,2022-11-30 05:04:43.683949,0 days 00:00:22.251016,"{0: 1, 1: 10}",6.0,,710,COMPLETE
2128,2128,0.6998632091050412,2022-11-30 05:04:43.925341,2022-11-30 05:04:58.610358,0 days 00:00:14.685017,"{0: 1, 1: 10}",4.0,0.6,660,COMPLETE
2129,2129,0.7327770210391058,2022-11-30 05:04:58.860038,2022-11-30 05:05:22.566912,0 days 00:00:23.706874,"{0: 1, 1: 10}",6.0,,760,COMPLETE
2130,2130,0.7162854318018254,2022-11-30 05:05:22.810160,2022-11-30 05:05:45.794476,0 days 00:00:22.984316,"{0: 1, 1: 10}",32.0,,710,COMPLETE
2131,2131,0.6804415454962578,2022-11-30 05:05:46.026108,2022-11-30 05:06:00.373333,0 days 00:00:14.347225,"{0: 1, 1: 10}",2.0,,660,COMPLETE
2132,2132,0.7166952983583748,2022-11-30 05:06:00.617922,2022-11-30 05:06:27.249078,0 days 00:00:26.631156,"{0: 1, 1: 10}",28.0,,860,COMPLETE
2133,2133,0.7163196568621084,2022-11-30 05:06:27.483322,2022-11-30 05:06:51.498971,0 days 00:00:24.015649,"{0: 1, 1: 10}",19.0,,760,COMPLETE
2134,2134,0.7239092953500561,2022-11-30 05:06:51.743335,2022-11-30 05:07:16.978595,0 days 00:00:25.235260,"{0: 1, 1: 10}",8.0,,810,COMPLETE
